customer_id,age,credit_score,annual_income,debt_to_income,loan_amount,loan_term_months,employment_years,num_credit_accounts,num_late_payments,num_inquiries_6m,utilization_rate,has_mortgage,has_auto_loan,account_age_months,loan_purpose,employment_status,region,loan_to_income,monthly_payment_est,payment_to_income,risk_exposure,payment_history_score,credit_mix_score,inquiry_penalty,stability_score,composite_risk_score,credit_score_band,defaulted
FIN_025420,65,733,74901,0.3577,10225,60,0,16,0,2,0.3019,1,1,72,Debt Consolidation,Self-Employed,West,0.1365,170.42,0.0273,3657.48,1.0,1.0,0.4,0.48,0.7611,Good,0
FIN_025421,53,437,19284,0.2363,5835,48,10,5,0,0,0.2797,0,1,188,Auto,Employed,Southeast,0.3026,121.56,0.0756,1378.81,1.0,0.5,0.0,0.7,0.7222,Very Poor,0
FIN_025422,30,351,68879,0.0182,15566,12,16,4,3,1,0.3846,1,0,223,Debt Consolidation,Business Owner,West,0.226,1297.17,0.226,283.3,0.25,0.4,0.2,1.0,0.6309,Very Poor,0
FIN_025423,29,751,70728,0.2774,4257,36,14,13,0,5,0.3849,0,0,239,Medical,Employed,Southwest,0.0602,118.25,0.0201,1180.89,1.0,1.0,1.0,0.7,0.8122,Very Good,0
FIN_025424,69,457,56583,0.415,9001,60,4,3,3,2,0.3815,1,1,220,Home Improvement,Self-Employed,Northeast,0.1591,150.02,0.0318,3735.42,0.25,0.3,0.4,0.76,0.5334,Very Poor,1
FIN_025425,53,505,59420,0.3877,13211,84,8,12,2,3,0.4157,0,0,22,Medical,Self-Employed,Northeast,0.2223,157.27,0.0318,5121.9,0.3333,1.0,0.6,0.375,0.5127,Very Poor,0
FIN_025426,53,641,28443,0.1769,47586,84,2,3,1,0,0.6673,1,0,3,Medical,Self-Employed,Southwest,1.673,566.5,0.239,8417.96,0.5,0.3,0.0,0.3875,0.6234,Fair,0
FIN_025427,27,615,122417,0.5081,42584,60,2,3,0,0,0.4519,1,1,167,Home Improvement,Employed,West,0.3479,709.73,0.0696,21636.93,1.0,0.3,0.0,0.68,0.6968,Fair,0
FIN_025428,24,435,69205,0.3424,5244,84,1,17,0,3,0.2881,0,1,122,Business,Self-Employed,Midwest,0.0758,62.43,0.0108,1795.55,1.0,1.0,0.6,0.34,0.6401,Very Poor,0
FIN_025429,48,374,73440,0.3072,6626,84,24,19,0,2,0.6718,1,0,165,Auto,Self-Employed,West,0.0902,78.88,0.0129,2035.51,1.0,1.0,0.4,1.0,0.688,Very Poor,0
FIN_025430,43,748,112451,0.1208,8663,12,3,15,2,2,0.4436,0,0,50,Debt Consolidation,Employed,Southwest,0.077,721.92,0.077,1046.49,0.3333,1.0,0.4,0.245,0.6428,Very Good,0
FIN_025431,73,368,81597,0.1237,40574,48,0,8,3,0,0.4074,0,1,37,Auto,Employed,Northeast,0.4972,845.29,0.1243,5019.0,0.25,0.8,0.0,0.0925,0.4721,Very Poor,0
FIN_025432,52,501,82986,0.331,5901,12,3,13,2,1,0.4595,1,1,169,Home Improvement,Self-Employed,Midwest,0.0711,491.75,0.0711,1953.23,0.3333,1.0,0.2,0.72,0.5728,Very Poor,0
FIN_025433,64,466,15000,0.4651,10914,36,34,17,1,1,0.7922,0,0,42,Home Improvement,Business Owner,Midwest,0.7276,303.17,0.2425,5076.1,0.5,1.0,0.2,0.505,0.4947,Very Poor,0
FIN_025434,36,420,15000,0.2012,9823,60,3,1,1,1,0.4313,1,0,72,Auto,Self-Employed,Southeast,0.6549,163.72,0.131,1976.39,0.5,0.1,0.2,0.6,0.5948,Very Poor,0
FIN_025435,66,396,44777,0.3011,9628,24,13,11,3,3,0.6164,0,0,188,Business,Employed,Northeast,0.215,401.17,0.1075,2898.99,0.25,1.0,0.6,0.7,0.5078,Very Poor,0
FIN_025436,30,676,56960,0.1294,40926,12,3,5,1,5,0.4971,0,0,169,Auto,Employed,Southeast,0.7185,3410.5,0.7185,5295.82,0.5,0.5,1.0,0.42,0.6695,Good,0
FIN_025437,34,790,59923,0.1264,6168,84,4,11,0,1,0.3843,1,1,71,Debt Consolidation,Employed,Northeast,0.1029,73.43,0.0147,779.64,1.0,1.0,0.2,0.6375,0.8544,Very Good,0
FIN_025438,59,352,58049,0.2618,22545,48,4,14,2,0,0.6656,1,1,161,Debt Consolidation,Employed,West,0.3884,469.69,0.0971,5902.28,0.3333,1.0,0.0,0.76,0.5229,Very Poor,0
FIN_025439,56,308,58181,0.2589,13756,48,10,7,4,1,0.1331,0,1,127,Medical,Self-Employed,West,0.2364,286.58,0.0591,3561.43,0.2,0.7,0.2,0.7,0.5257,Very Poor,1
FIN_025440,54,630,53082,0.4588,20027,12,0,6,2,0,0.4752,1,1,216,Debt Consolidation,Self-Employed,Northeast,0.3773,1668.92,0.3773,9188.39,0.3333,0.6,0.0,0.6,0.5668,Fair,0
FIN_025441,44,550,31169,0.5492,8336,36,6,5,1,1,0.4948,0,1,186,Medical,Employed,Southeast,0.2674,231.56,0.0892,4578.13,0.5,0.5,0.2,0.54,0.5383,Very Poor,0
FIN_025442,38,659,21032,0.5628,8689,48,6,5,0,1,0.421,0,0,87,Auto,Self-Employed,Midwest,0.4131,181.02,0.1033,4890.17,1.0,0.5,0.2,0.4575,0.6684,Fair,1
FIN_025443,36,648,45148,0.0526,40108,84,5,5,1,0,0.6137,1,1,110,Business,Employed,West,0.8884,477.48,0.1269,2109.68,0.5,0.5,0.0,0.775,0.7204,Fair,0
FIN_025444,61,423,33349,0.358,6041,36,1,10,2,0,0.1671,1,0,178,Business,Employed,West,0.1811,167.81,0.0604,2162.68,0.3333,1.0,0.0,0.64,0.5557,Very Poor,0
FIN_025445,57,498,37932,0.4592,25663,84,1,8,1,2,0.3585,1,1,180,Home Improvement,Employed,Northeast,0.6766,305.51,0.0966,11784.45,0.5,0.8,0.4,0.64,0.5711,Very Poor,0
FIN_025446,61,710,17905,0.6322,1103,36,4,18,1,0,0.6432,0,1,151,Auto,Self-Employed,West,0.0616,30.64,0.0205,697.32,0.5,1.0,0.0,0.46,0.5472,Good,0
FIN_025447,45,679,43897,0.2831,11767,60,2,5,5,1,0.4188,0,0,164,Medical,Self-Employed,West,0.2681,196.12,0.0536,3331.24,0.1667,0.5,0.2,0.38,0.5673,Good,1
FIN_025448,28,804,56797,0.1579,78663,24,4,11,0,5,0.6889,1,0,101,Medical,Employed,Southeast,1.385,3277.62,0.6925,12420.89,1.0,1.0,1.0,0.7125,0.8323,Exceptional,0
FIN_025449,44,394,20560,0.1726,2561,60,2,9,1,2,0.4972,0,0,108,Medical,Employed,Southeast,0.1246,42.68,0.0249,442.03,0.5,0.9,0.4,0.35,0.5487,Very Poor,0
FIN_025450,40,329,63228,0.247,18255,48,7,19,0,1,0.3452,1,1,4,Medical,Employed,Southeast,0.2887,380.31,0.0722,4508.98,1.0,1.0,0.2,0.59,0.6583,Very Poor,0
FIN_025451,68,391,21674,0.1302,22010,12,20,1,1,1,0.3589,0,0,28,Home Improvement,Self-Employed,West,1.0155,1834.17,1.0155,2865.7,0.5,0.1,0.2,0.47,0.5901,Very Poor,0
FIN_025452,50,314,65424,0.1697,17148,84,3,17,3,1,0.5964,0,0,47,Auto,Employed,Midwest,0.2621,204.14,0.0374,2910.02,0.25,1.0,0.2,0.2375,0.4444,Very Poor,1
FIN_025453,40,759,30225,0.2216,11508,48,14,17,2,1,0.6402,1,1,221,Home Improvement,Self-Employed,Midwest,0.3807,239.75,0.0952,2550.17,0.3333,1.0,0.2,1.0,0.7151,Very Good,0
FIN_025454,38,322,91343,0.0925,4037,12,1,19,0,2,0.2703,0,1,217,Auto,Self-Employed,West,0.0442,336.42,0.0442,373.42,1.0,1.0,0.4,0.34,0.6645,Very Poor,0
FIN_025455,24,625,30791,0.0809,11708,48,3,15,2,0,0.2724,0,0,10,Home Improvement,Self-Employed,Southwest,0.3802,243.92,0.0951,947.18,0.3333,1.0,0.0,0.145,0.6115,Fair,0
FIN_025456,68,386,25982,0.1945,6371,24,6,16,2,0,0.1981,0,0,138,Debt Consolidation,Employed,Southeast,0.2452,265.46,0.1226,1239.16,0.3333,1.0,0.0,0.54,0.5655,Very Poor,0
FIN_025457,56,492,47549,0.411,15299,36,1,6,1,2,0.3694,1,0,77,Home Improvement,Employed,Southeast,0.3218,424.97,0.1073,6287.89,0.5,0.6,0.4,0.5325,0.5638,Very Poor,0
FIN_025458,26,562,59982,0.2775,7234,60,2,14,0,0,0.84,1,0,154,Business,Self-Employed,West,0.1206,120.57,0.0241,2007.44,1.0,1.0,0.0,0.68,0.697,Very Poor,1
FIN_025459,23,728,85862,0.2021,9594,12,10,4,2,3,0.4605,0,0,7,Home Improvement,Self-Employed,Southeast,0.1117,799.5,0.1117,1938.95,0.3333,0.4,0.6,0.4175,0.6397,Good,0
FIN_025460,38,659,69248,0.1584,5402,12,1,10,4,1,0.2521,0,0,81,Debt Consolidation,Employed,Southwest,0.078,450.17,0.078,855.68,0.2,1.0,0.2,0.2425,0.5942,Fair,0
FIN_025461,67,732,27050,0.424,5356,84,1,5,2,1,0.7135,0,1,150,Medical,Self-Employed,Southwest,0.198,63.76,0.0283,2270.94,0.3333,0.5,0.2,0.34,0.5487,Good,0
FIN_025462,60,807,56629,0.422,43610,12,1,7,1,2,0.7232,0,0,162,Medical,Employed,Northeast,0.7701,3634.17,0.7701,18403.42,0.5,0.7,0.4,0.34,0.608,Exceptional,0
FIN_025463,38,348,23533,0.2471,23011,36,7,8,1,1,0.1823,1,1,75,Medical,Employed,Southwest,0.9778,639.19,0.3259,5686.02,0.5,0.8,0.2,0.7675,0.6079,Very Poor,0
FIN_025464,43,467,88031,0.5164,50200,60,1,11,2,1,0.5032,0,0,149,Business,Employed,Midwest,0.5703,836.67,0.1141,25923.28,0.3333,1.0,0.2,0.34,0.4531,Very Poor,1
FIN_025465,55,740,108218,0.3148,13396,36,15,2,0,0,0.2582,1,0,36,Medical,Business Owner,West,0.1238,372.11,0.0413,4217.06,1.0,0.2,0.0,0.79,0.8252,Very Good,0
FIN_025466,26,527,52243,0.3088,7494,12,7,15,2,3,0.761,1,0,144,Business,Employed,Midwest,0.1434,624.5,0.1434,2314.15,0.3333,1.0,0.6,0.88,0.5814,Very Poor,0
FIN_025467,74,513,40591,0.2904,5435,84,11,11,2,2,0.5925,0,1,145,Debt Consolidation,Self-Employed,Southwest,0.1339,64.7,0.0191,1578.32,0.3333,1.0,0.4,0.7,0.5709,Very Poor,0
FIN_025468,46,453,125341,0.2379,40773,36,2,19,1,0,0.3576,1,1,103,Home Improvement,Employed,Midwest,0.3253,1132.58,0.1084,9699.9,0.5,1.0,0.0,0.6375,0.6103,Very Poor,0
FIN_025469,41,706,108936,0.4243,9382,60,2,1,1,2,0.5517,1,1,23,Home Improvement,Employed,Southeast,0.0861,156.37,0.0172,3980.78,0.5,0.1,0.4,0.4375,0.6036,Good,0
FIN_025470,44,317,15000,0.5093,14085,12,5,5,1,1,0.3354,1,0,237,Auto,Employed,West,0.939,1173.75,0.939,7173.49,0.5,0.5,0.2,0.8,0.521,Very Poor,0
FIN_025471,35,766,64325,0.462,2617,36,5,16,2,1,0.2136,0,0,164,Auto,Employed,Northeast,0.0407,72.69,0.0136,1209.05,0.3333,1.0,0.2,0.5,0.6252,Very Good,0
FIN_025472,47,643,42065,0.1925,18881,24,14,7,2,3,0.697,0,0,164,Business,Self-Employed,West,0.4489,786.71,0.2244,3634.59,0.3333,0.7,0.6,0.7,0.6308,Fair,0
FIN_025473,52,623,19318,0.2983,12751,36,1,13,0,5,0.5311,0,0,120,Business,Business Owner,Midwest,0.6601,354.19,0.22,3803.62,1.0,1.0,1.0,0.34,0.6932,Fair,1
FIN_025474,32,545,123805,0.5547,26250,60,5,17,2,1,0.3593,0,1,15,Debt Consolidation,Employed,Northeast,0.212,437.5,0.0424,14560.88,0.3333,1.0,0.2,0.2375,0.47,Very Poor,0
FIN_025475,25,359,27777,0.2837,14552,24,3,18,1,2,0.3853,1,0,57,Auto,Employed,Southwest,0.5239,606.33,0.2619,4128.4,0.5,1.0,0.4,0.5625,0.5516,Very Poor,0
FIN_025476,27,793,82059,0.1309,26927,24,1,19,2,3,0.2524,0,0,194,Medical,Employed,Northeast,0.3281,1121.96,0.1641,3524.74,0.3333,1.0,0.6,0.34,0.6896,Very Good,0
FIN_025477,42,348,32694,0.2415,10568,48,3,11,5,1,0.5247,0,0,137,Business,Self-Employed,West,0.3232,220.17,0.0808,2552.17,0.1667,1.0,0.2,0.42,0.4563,Very Poor,1
FIN_025478,47,552,22559,0.0794,34252,48,2,12,2,1,0.481,0,1,19,Business,Self-Employed,Southwest,1.5183,713.58,0.3796,2719.61,0.3333,1.0,0.2,0.1275,0.5627,Very Poor,1
FIN_025479,35,682,50467,0.3127,14139,24,0,12,4,1,0.404,0,0,174,Auto,Employed,Northeast,0.2802,589.12,0.1401,4421.27,0.2,1.0,0.2,0.3,0.5571,Good,1
FIN_025480,59,608,17791,0.2283,6290,36,15,7,1,0,0.5097,0,0,33,Medical,Employed,Southwest,0.3535,174.72,0.1178,1436.01,0.5,0.7,0.0,0.4825,0.6289,Fair,0
FIN_025481,65,844,163617,0.276,17893,60,10,7,1,1,0.6941,1,0,177,Debt Consolidation,Employed,Northeast,0.1094,298.22,0.0219,4938.47,0.5,0.7,0.2,1.0,0.7595,Exceptional,0
FIN_025482,55,357,70381,0.2632,43100,60,1,15,0,0,0.8707,1,0,48,Medical,Employed,Midwest,0.6124,718.33,0.1225,11343.92,1.0,1.0,0.0,0.46,0.5921,Very Poor,1
FIN_025483,46,363,33280,0.2296,22337,60,17,5,3,1,0.096,1,0,94,Debt Consolidation,Employed,West,0.6712,372.28,0.1342,5128.58,0.25,0.5,0.2,0.935,0.6014,Very Poor,0
FIN_025484,43,424,43965,0.3157,19128,84,0,9,2,0,0.2198,1,0,190,Medical,Retired,West,0.4351,227.71,0.0622,6038.71,0.3333,0.9,0.0,0.6,0.5554,Very Poor,0
FIN_025485,33,360,27098,0.1566,15030,12,6,9,0,1,0.7118,0,0,210,Medical,Retired,Southeast,0.5547,1252.5,0.5547,2353.7,1.0,0.9,0.2,0.54,0.6477,Very Poor,0
FIN_025486,46,679,56873,0.2399,42545,24,10,18,0,0,0.5004,0,0,190,Debt Consolidation,Employed,Southeast,0.7481,1772.71,0.374,10206.55,1.0,1.0,0.0,0.7,0.7846,Good,0
FIN_025487,23,437,20640,0.297,26531,60,3,1,2,1,0.7451,1,1,199,Home Improvement,Retired,Southwest,1.2854,442.18,0.2571,7879.71,0.3333,0.1,0.2,0.72,0.5301,Very Poor,0
FIN_025488,49,365,18709,0.2404,9510,12,1,5,1,0,0.2217,0,0,124,Debt Consolidation,Business Owner,Southwest,0.5083,792.5,0.5083,2286.2,0.5,0.5,0.0,0.34,0.5476,Very Poor,0
FIN_025489,22,478,54923,0.5215,8101,12,10,3,1,2,0.3759,0,0,163,Medical,Self-Employed,Midwest,0.1475,675.08,0.1475,4224.67,0.5,0.3,0.4,0.7,0.5557,Very Poor,1
FIN_025490,48,470,123068,0.5842,11960,12,5,2,2,2,0.2875,0,1,214,Auto,Employed,Southeast,0.0972,996.67,0.0972,6987.03,0.3333,0.2,0.4,0.5,0.4827,Very Poor,1
FIN_025491,43,643,27770,0.1409,9267,60,0,3,0,1,0.4283,1,0,82,Debt Consolidation,Employed,Southeast,0.3337,154.45,0.0667,1305.72,1.0,0.3,0.2,0.505,0.7746,Fair,0
FIN_025492,56,486,30757,0.5519,32669,12,1,4,1,1,0.2479,1,1,32,Auto,Employed,Midwest,1.0622,2722.42,1.0622,18030.02,0.5,0.4,0.2,0.42,0.5218,Very Poor,0
FIN_025493,69,526,36850,0.4158,24496,48,3,12,1,3,0.4718,0,0,185,Home Improvement,Retired,Midwest,0.6647,510.33,0.1662,10185.44,0.5,1.0,0.6,0.42,0.5475,Very Poor,0
FIN_025494,26,565,33704,0.4872,81467,24,10,14,0,2,0.0978,0,0,228,Medical,Employed,Southeast,2.4171,3394.46,1.2086,39690.72,1.0,1.0,0.4,0.7,0.7228,Very Poor,1
FIN_025495,31,491,39361,0.0512,10788,36,0,11,1,2,0.7612,1,1,222,Debt Consolidation,Business Owner,Southeast,0.2741,299.67,0.0914,552.35,0.5,1.0,0.4,0.6,0.6244,Very Poor,0
FIN_025496,58,425,60759,0.2701,11742,12,1,2,2,1,0.6379,1,1,121,Medical,Employed,Northeast,0.1933,978.5,0.1933,3171.51,0.3333,0.2,0.2,0.64,0.5313,Very Poor,0
FIN_025497,74,773,40098,0.4235,6083,24,0,15,4,1,0.3158,1,1,75,Business,Employed,Midwest,0.1517,253.46,0.0759,2576.15,0.2,1.0,0.2,0.4875,0.5985,Very Good,0
FIN_025498,54,398,17061,0.67,19709,84,9,7,1,2,0.2033,1,0,223,Debt Consolidation,Business Owner,West,1.1552,234.63,0.165,13205.03,0.5,0.7,0.4,0.96,0.5466,Very Poor,0
FIN_025499,37,643,37892,0.1706,16223,24,8,16,1,4,0.491,0,1,117,Business,Employed,West,0.4281,675.96,0.2141,2767.64,0.5,1.0,0.8,0.6125,0.6771,Fair,0
FIN_025500,23,542,59083,0.1965,14830,48,1,12,1,1,0.4113,0,0,3,Home Improvement,Self-Employed,West,0.251,308.96,0.0628,2914.1,0.5,1.0,0.2,0.0475,0.5582,Very Poor,0
FIN_025501,64,319,29161,0.2293,31915,24,10,3,1,0,0.3843,1,0,224,Auto,Employed,West,1.0944,1329.79,0.5472,7318.11,0.5,0.3,0.0,1.0,0.6168,Very Poor,1
FIN_025502,66,658,63940,0.1904,21692,12,9,12,1,0,0.2376,1,1,234,Business,Employed,Southeast,0.3393,1807.67,0.3393,4130.16,0.5,1.0,0.0,0.96,0.7549,Fair,0
FIN_025503,54,732,84621,0.0949,40674,24,5,14,2,1,0.3604,0,1,198,Medical,Self-Employed,West,0.4807,1694.75,0.2403,3859.96,0.3333,1.0,0.2,0.5,0.6902,Good,0
FIN_025504,42,786,56678,0.2211,10116,36,8,11,0,4,0.4489,0,0,162,Home Improvement,Employed,Southeast,0.1785,281.0,0.0595,2236.65,1.0,1.0,0.8,0.62,0.8202,Very Good,0
FIN_025505,49,629,28810,0.3101,17933,48,0,7,1,1,0.4135,1,0,169,Home Improvement,Employed,Midwest,0.6225,373.6,0.1556,5561.02,0.5,0.7,0.2,0.6,0.6431,Fair,1
FIN_025506,74,606,113511,0.1678,18066,84,3,9,2,3,0.1508,0,0,186,Debt Consolidation,Self-Employed,Southeast,0.1592,215.07,0.0227,3031.47,0.3333,0.9,0.6,0.42,0.6365,Fair,0
FIN_025507,49,484,90792,0.3104,32045,48,0,3,2,1,0.2704,0,0,164,Business,Self-Employed,Southeast,0.3529,667.6,0.0882,9946.77,0.3333,0.3,0.2,0.3,0.5278,Very Poor,0
FIN_025508,25,634,55055,0.3087,24114,12,3,15,1,1,0.9122,1,0,43,Home Improvement,Employed,Midwest,0.438,2009.5,0.438,7443.99,0.5,1.0,0.2,0.5275,0.5845,Fair,0
FIN_025509,30,805,38089,0.2852,31584,48,7,3,0,2,0.3273,1,0,71,Home Improvement,Employed,Southeast,0.8292,658.0,0.2073,9007.76,1.0,0.3,0.4,0.7575,0.8437,Exceptional,0
FIN_025510,30,762,89038,0.8369,14770,48,1,2,3,2,0.225,1,0,57,Auto,Self-Employed,Southwest,0.1659,307.71,0.0415,12361.01,0.25,0.2,0.4,0.4825,0.5096,Very Good,0
FIN_025511,73,302,58084,0.476,19220,60,8,19,2,1,0.2846,0,0,14,Home Improvement,Employed,Midwest,0.3309,320.33,0.0662,9148.72,0.3333,1.0,0.2,0.355,0.429,Very Poor,0
FIN_025512,29,474,87117,0.3314,31476,36,0,11,1,5,0.384,0,0,220,Business,Employed,Southeast,0.3613,874.33,0.1204,10431.15,0.5,1.0,1.0,0.3,0.541,Very Poor,0
FIN_025513,41,832,40667,0.5365,14443,48,8,18,0,2,0.3079,0,0,37,Debt Consolidation,Self-Employed,West,0.3552,300.9,0.0888,7748.67,1.0,1.0,0.4,0.4125,0.7406,Exceptional,0
FIN_025514,33,597,37440,0.4011,12677,48,6,11,2,0,0.3835,0,1,16,Home Improvement,Employed,Midwest,0.3386,264.1,0.0846,5084.74,0.3333,1.0,0.0,0.28,0.5307,Fair,0
FIN_025515,30,417,17592,0.3582,3736,84,4,14,1,1,0.4277,0,1,164,Business,Employed,West,0.2124,44.48,0.0303,1338.24,0.5,1.0,0.2,0.46,0.5339,Very Poor,0
FIN_025516,58,505,125190,0.1889,16019,36,5,4,0,1,0.4218,0,1,51,Medical,Business Owner,West,0.128,444.97,0.0427,3025.99,1.0,0.4,0.2,0.3275,0.688,Very Poor,0
FIN_025517,31,434,105815,0.2083,6078,48,5,11,1,5,0.5402,1,0,220,Home Improvement,Business Owner,Midwest,0.0574,126.62,0.0144,1266.05,0.5,1.0,1.0,0.8,0.6171,Very Poor,0
FIN_025518,24,502,33402,0.3753,6839,84,8,12,2,2,0.2352,1,0,57,Debt Consolidation,Business Owner,Southwest,0.2047,81.42,0.0293,2566.68,0.3333,1.0,0.4,0.7625,0.5909,Very Poor,1
FIN_025519,66,334,53218,0.0785,8711,24,4,9,0,0,0.0903,1,0,150,Auto,Employed,Southeast,0.1637,362.96,0.0818,683.81,1.0,0.9,0.0,0.76,0.7532,Very Poor,0
FIN_025520,51,329,73069,0.3624,5404,12,4,5,0,0,0.2477,0,1,125,Auto,Employed,West,0.074,450.33,0.074,1958.41,1.0,0.5,0.0,0.46,0.6197,Very Poor,0
FIN_025521,69,727,71452,0.1944,20242,84,13,18,1,1,0.635,1,1,89,Business,Employed,West,0.2833,240.98,0.0405,3935.04,0.5,1.0,0.2,0.9225,0.7329,Good,0
FIN_025522,72,556,58298,0.1774,5851,84,4,11,2,1,0.4677,0,0,168,Debt Consolidation,Employed,West,0.1004,69.65,0.0143,1037.97,0.3333,1.0,0.2,0.46,0.5908,Very Poor,0
FIN_025523,54,680,36820,0.0802,15853,36,2,1,0,0,0.4548,1,0,64,Debt Consolidation,Self-Employed,Midwest,0.4306,440.36,0.1435,1271.41,1.0,0.1,0.0,0.54,0.8055,Good,0
FIN_025524,62,481,40475,0.2459,27551,84,1,9,1,2,0.302,0,0,95,Auto,Employed,Northeast,0.6807,327.99,0.0972,6774.79,0.5,0.9,0.4,0.2775,0.5697,Very Poor,0
FIN_025525,55,507,49095,0.3026,27093,36,0,6,3,0,0.1337,1,1,51,Home Improvement,Retired,Northeast,0.5518,752.58,0.1839,8198.34,0.25,0.6,0.0,0.4275,0.554,Very Poor,0
FIN_025526,59,738,39010,0.471,17766,12,0,19,0,0,0.6376,0,1,147,Medical,Employed,Southwest,0.4554,1480.5,0.4554,8367.79,1.0,1.0,0.0,0.3,0.674,Good,0
FIN_025527,59,641,152028,0.182,89541,12,6,12,0,0,0.6499,1,0,27,Auto,Employed,Northeast,0.589,7461.75,0.589,16296.46,1.0,1.0,0.0,0.6075,0.7569,Fair,0
FIN_025528,53,677,45102,0.0802,14297,84,0,11,0,2,0.2903,1,0,16,Home Improvement,Employed,West,0.317,170.2,0.0453,1146.62,1.0,1.0,0.4,0.34,0.7909,Good,1
FIN_025529,28,710,44536,0.2734,2160,24,2,19,0,2,0.2313,1,0,69,Medical,Business Owner,Southwest,0.0485,90.0,0.0243,590.54,1.0,1.0,0.4,0.5525,0.792,Good,0
FIN_025530,52,826,40133,0.2745,13284,12,5,10,2,1,0.3271,0,1,140,Business,Employed,Midwest,0.331,1107.0,0.331,3646.46,0.3333,1.0,0.2,0.5,0.6819,Exceptional,0
FIN_025531,53,682,24625,0.2001,2696,36,40,1,1,0,0.5598,0,0,185,Business,Employed,West,0.1095,74.89,0.0365,539.47,0.5,0.1,0.0,0.7,0.6897,Good,0
FIN_025532,28,764,80657,0.3091,8341,24,1,1,1,2,0.5977,0,0,214,Home Improvement,Employed,Northeast,0.1034,347.54,0.0517,2578.2,0.5,0.1,0.4,0.34,0.6336,Very Good,0
FIN_025533,66,692,17418,0.3739,9771,48,4,8,0,2,0.5002,0,0,71,Auto,Business Owner,Midwest,0.561,203.56,0.1402,3653.38,1.0,0.8,0.4,0.3375,0.7014,Good,0
FIN_025534,34,450,60166,0.3809,16818,84,3,18,1,0,0.3697,0,0,171,Debt Consolidation,Employed,Southwest,0.2795,200.21,0.0399,6405.98,0.5,1.0,0.0,0.42,0.5396,Very Poor,0
FIN_025535,54,668,22246,0.18,4089,36,1,14,2,0,0.2002,0,0,149,Debt Consolidation,Employed,West,0.1838,113.58,0.0613,736.02,0.3333,1.0,0.0,0.34,0.6384,Fair,0
FIN_025536,28,406,64190,0.612,17531,36,0,7,1,0,0.6101,1,1,146,Debt Consolidation,Employed,West,0.2731,486.97,0.091,10728.97,0.5,0.7,0.0,0.6,0.4693,Very Poor,1
FIN_025537,71,438,92294,0.3615,6165,48,8,1,0,1,0.4302,0,0,56,Home Improvement,Self-Employed,West,0.0668,128.44,0.0167,2228.65,1.0,0.1,0.2,0.46,0.6402,Very Poor,0
FIN_025538,62,579,70920,0.5247,12106,60,2,19,1,1,0.1778,1,1,216,Debt Consolidation,Employed,Midwest,0.1707,201.77,0.0341,6352.02,0.5,1.0,0.2,0.68,0.6074,Very Poor,1
FIN_025539,27,371,31148,0.269,29501,84,2,3,0,1,0.4765,1,1,160,Business,Employed,Southwest,0.9471,351.2,0.1353,7935.77,1.0,0.3,0.2,0.68,0.668,Very Poor,0
FIN_025540,33,804,26964,0.2856,21402,12,11,16,1,1,0.1052,0,1,239,Auto,Employed,West,0.7937,1783.5,0.7937,6112.41,0.5,1.0,0.2,0.7,0.7568,Exceptional,0
FIN_025541,74,405,46098,0.3176,18259,84,4,9,0,0,0.3889,0,0,100,Debt Consolidation,Employed,Southeast,0.3961,217.37,0.0566,5799.06,1.0,0.9,0.0,0.41,0.6362,Very Poor,0
FIN_025542,41,800,24652,0.3681,9991,60,5,8,5,2,0.6039,1,0,101,Home Improvement,Self-Employed,Midwest,0.4053,166.52,0.0811,3677.69,0.1667,0.8,0.4,0.7525,0.6262,Exceptional,0
FIN_025543,67,458,30958,0.1817,40061,60,12,16,4,2,0.2274,1,0,130,Debt Consolidation,Employed,Southwest,1.294,667.68,0.2588,7279.08,0.2,1.0,0.4,1.0,0.6335,Very Poor,0
FIN_025544,52,449,37423,0.2281,27888,60,2,1,1,2,0.399,0,1,174,Auto,Employed,Southwest,0.7452,464.8,0.149,6361.25,0.5,0.1,0.4,0.38,0.5685,Very Poor,0
FIN_025545,31,313,68838,0.412,7670,12,17,2,1,2,0.3996,0,1,59,Auto,Employed,West,0.1114,639.17,0.1114,3160.04,0.5,0.2,0.4,0.5475,0.4996,Very Poor,1
FIN_025546,34,304,180353,0.3404,99497,48,7,7,1,1,0.2841,1,1,207,Medical,Employed,Southeast,0.5517,2072.85,0.1379,33868.78,0.5,0.7,0.2,0.88,0.5758,Very Poor,0
FIN_025547,31,572,54275,0.1137,33882,48,5,17,2,0,0.2827,1,0,64,Home Improvement,Employed,Northeast,0.6243,705.88,0.1561,3852.38,0.3333,1.0,0.0,0.66,0.6608,Very Poor,0
FIN_025548,22,637,33731,0.2246,1909,12,1,18,1,1,0.5321,0,0,6,Debt Consolidation,Employed,Southwest,0.0566,159.08,0.0566,428.76,0.5,1.0,0.2,0.055,0.5737,Fair,0
FIN_025549,54,510,97488,0.2918,6159,84,3,18,1,3,0.3011,0,0,16,Auto,Self-Employed,Northeast,0.0632,73.32,0.009,1797.2,0.5,1.0,0.6,0.16,0.5509,Very Poor,0
FIN_025550,64,626,90499,0.0294,8637,24,0,8,1,1,0.3493,0,1,181,Medical,Employed,Southeast,0.0954,359.88,0.0477,253.93,0.5,0.8,0.2,0.3,0.6737,Fair,1
